datetime,open,high,low,close,volume
2018-10-17 00:00:00+00:00,5592.65,5622.62,5547.19,5620.24,891.77969457
2018-10-18 00:00:00+00:00,5618.69,5639.99,5550.09,5592.65,1158.6059828
2018-10-19 00:00:00+00:00,5597.67,5605.08,5548.0,5551.0,929.08855395
2018-10-20 00:00:00+00:00,5559.51,5598.99,5530.01,5577.9,279.64450501
2018-10-21 00:00:00+00:00,5577.89,5623.12,5564.78,5580.11,360.15892588
2018-10-22 00:00:00+00:00,5580.1,5613.6,5551.89,5592.4,1268.46661111
2018-10-23 00:00:00+00:00,5601.39,5608.05,5553.89,5574.58,922.51137966
2018-10-24 00:00:00+00:00,5574.58,5663.0,5574.58,5636.68,947.34131824
2018-10-25 00:00:00+00:00,5636.67,5649.99,5583.3,5622.5,967.23869321
2018-10-26 00:00:00+00:00,5630.32,5669.99,5607.19,5630.5,760.5030246
2018-10-27 00:00:00+00:00,5630.37,5649.45,5610.01,5634.35,251.37101259
2018-10-28 00:00:00+00:00,5643.0,5644.42,5610.0,5632.3,408.80561776
2018-10-29 00:00:00+00:00,5632.24,5643.51,5450.0,5509.99,1556.38952737
2018-10-30 00:00:00+00:00,5509.99,5549.18,5498.51,5533.0,919.89819004
2018-10-31 00:00:00+00:00,5533.0,5614.59,5480.95,5575.3,722.40512394
2018-11-01 00:00:00+00:00,5575.3,5583.75,5524.0,5566.98,354.43608952
2018-11-02 00:00:00+00:00,5566.99,5595.0,5534.03,5580.0,1098.43846949
2018-11-03 00:00:00+00:00,5580.0,5582.43,5525.79,5572.03,277.79794099
2018-11-04 00:00:00+00:00,5572.03,5674.0,5538.08,5634.82,606.71283916
2018-11-05 00:00:00+00:00,5634.82,5649.0,5578.42,5626.2,619.72105255
2018-11-06 00:00:00+00:00,5621.12,5655.0,5593.52,5644.97,1157.83725147
2018-11-07 00:00:00+00:00,5649.66,5738.98,5634.03,5685.17,1241.64183647
2018-11-08 00:00:00+00:00,5695.86,5699.99,5600.0,5640.55,672.87184565
2018-11-09 00:00:00+00:00,5640.26,5663.61,5559.01,5591.99,913.72998856
2018-11-10 00:00:00+00:00,5591.99,5630.0,5581.51,5601.88,314.41101562
2018-11-11 00:00:00+00:00,5601.88,5621.21,5547.02,5621.21,422.17331302
2018-11-12 00:00:00+00:00,5620.76,5664.64,5608.81,5632.5,755.21663752
2018-11-13 00:00:00+00:00,5639.98,5639.99,5546.91,5546.91,873.82949287
2018-11-14 00:00:00+00:00,5556.04,5586.55,4679.0,4977.0,5143.11225116
2018-11-15 00:00:00+00:00,4970.31,5009.55,4613.8,4926.4,3270.83586041
2018-11-16 00:00:00+00:00,4926.4,4953.93,4740.34,4825.0,1613.79863057
2018-11-17 00:00:00+00:00,4832.84,4863.32,4779.01,4823.0,637.55094211
2018-11-18 00:00:00+00:00,4832.0,4953.08,4819.44,4867.59,419.8645317
2018-11-19 00:00:00+00:00,4875.0,4880.31,4101.0,4134.31,5122.33486616
2018-11-20 00:00:00+00:00,4144.92,4282.16,3557.02,3830.96,7806.31111708
2018-11-21 00:00:00+00:00,3843.95,4074.91,3732.94,3987.11,4216.96052237
2018-11-22 00:00:00+00:00,3989.97,4030.0,3708.04,3739.7,2403.54637313
2018-11-23 00:00:00+00:00,3739.7,3835.69,3600.0,3793.14,2203.93654031
2018-11-24 00:00:00+00:00,3790.86,3859.99,3204.81,3352.66,3173.96962541
2018-11-25 00:00:00+00:00,3351.95,3630.0,3033.17,3482.76,5384.86305633
2018-11-26 00:00:00+00:00,3482.73,3590.0,3113.22,3281.33,5884.57103435
2018-11-27 00:00:00+00:00,3296.02,3400.0,3154.64,3349.43,3375.13781655
2018-11-28 00:00:00+00:00,3337.22,3853.13,3337.18,3720.16,3747.66999361
2018-11-29 00:00:00+00:00,3725.45,3889.11,3590.95,3736.05,2432.31097934
2018-11-30 00:00:00+00:00,3735.92,3779.95,3399.37,3512.88,2251.64351151
2018-12-01 00:00:00+00:00,3522.65,3770.0,3454.93,3672.74,1229.51968733
2018-12-02 00:00:00+00:00,3672.73,3769.99,3565.0,3618.1,784.87644368
2018-12-03 00:00:00+00:00,3622.87,3634.58,3300.0,3386.72,2853.59596247
2018-12-04 00:00:00+00:00,3386.41,3642.0,3270.0,3449.97,2962.0388804
2018-12-05 00:00:00+00:00,3449.97,3459.41,3239.39,3259.87,1792.27640146
2018-12-06 00:00:00+00:00,3256.73,3399.39,3030.0,3030.0,3857.70810913
2018-12-07 00:00:00+00:00,3034.17,3199.99,2822.35,2977.11,4493.93009328
2018-12-08 00:00:00+00:00,2972.69,3110.08,2860.48,2991.36,1743.34383791
2018-12-09 00:00:00+00:00,2995.0,3200.0,2976.0,3105.6,1179.79033402
2018-12-10 00:00:00+00:00,3105.49,3151.81,2961.25,3011.0,2008.16466457
2018-12-11 00:00:00+00:00,3014.5,3020.0,2917.76,2966.69,1751.40858511
2018-12-12 00:00:00+00:00,2965.11,3095.0,2938.07,3023.77,2280.66540591
2018-12-13 00:00:00+00:00,3023.54,3029.99,2834.84,2879.73,2687.60112341
2018-12-14 00:00:00+00:00,2878.98,2907.0,2780.0,2832.92,2304.02881349
2018-12-15 00:00:00+00:00,2832.61,2861.0,2773.36,2819.0,700.04576226
2018-12-16 00:00:00+00:00,2824.5,2889.49,2817.3,2835.0,549.69356843
2018-12-17 00:00:00+00:00,2834.19,3172.02,2822.58,3095.61,3004.94002903
2018-12-18 00:00:00+00:00,3094.49,3244.62,3016.51,3233.39,2738.21449807
2018-12-19 00:00:00+00:00,3235.85,3463.42,3201.0,3231.01,3993.8794164
2018-12-20 00:00:00+00:00,3242.16,3654.94,3220.0,3566.56,3839.81125781
2018-12-21 00:00:00+00:00,3553.88,3638.0,3319.7,3386.65,2730.30342092
2018-12-22 00:00:00+00:00,3386.62,3530.0,3338.39,3510.7,783.85726963
2018-12-23 00:00:00+00:00,3512.0,3584.0,3449.35,3475.98,643.55035049
2018-12-24 00:00:00+00:00,3486.67,3726.09,3476.2,3550.0,2730.10494144
2018-12-25 00:00:00+00:00,3554.04,3560.38,3257.0,3321.0,1645.00355954
2018-12-26 00:00:00+00:00,3334.72,3398.79,3252.0,3368.53,843.74147039
2018-12-27 00:00:00+00:00,3370.28,3389.53,3130.0,3154.93,2727.18392303
2018-12-28 00:00:00+00:00,3156.97,3466.66,3140.0,3416.39,2860.06222629
2018-12-29 00:00:00+00:00,3416.37,3464.3,3245.74,3262.73,2102.03617016
2018-12-30 00:00:00+00:00,3278.34,3400.0,3238.62,3373.8,731.08640058
2018-12-31 00:00:00+00:00,3373.8,3373.8,3195.91,3233.87,2074.48528756
2019-01-01 00:00:00+00:00,3233.87,3347.55,3195.0,3342.3,715.11531146
2019-01-02 00:00:00+00:00,3343.81,3454.4,3296.74,3433.28,1119.02516755
2019-01-03 00:00:00+00:00,3445.36,3445.36,3307.05,3325.58,2205.69894119
2019-01-04 00:00:00+00:00,3333.83,3385.0,3286.61,3358.75,1649.71410764
2019-01-05 00:00:00+00:00,3366.7,3412.0,3333.0,3343.0,430.07214292
2019-01-06 00:00:00+00:00,3349.99,3580.26,3312.81,3550.0,817.53972625
2019-01-07 00:00:00+00:00,3549.7,3576.13,3467.57,3497.11,1679.62120952
2019-01-08 00:00:00+00:00,3498.68,3612.08,3450.0,3495.52,2099.35870521
2019-01-09 00:00:00+00:00,3497.83,3541.8,3450.0,3468.34,1711.69087024
2019-01-10 00:00:00+00:00,3460.6,3499.99,3122.22,3164.33,6263.3548287
2019-01-11 00:00:00+00:00,3164.73,3261.35,3121.45,3184.45,2176.33557694
2019-01-12 00:00:00+00:00,3184.3,3193.33,3130.0,3174.28,651.90477941
2019-01-13 00:00:00+00:00,3174.0,3187.0,3045.79,3074.84,935.38202074
2019-01-14 00:00:00+00:00,3072.4,3239.18,3066.04,3193.0,1774.78495706
2019-01-15 00:00:00+00:00,3202.08,3217.42,3119.0,3146.99,2119.71750467
2019-01-16 00:00:00+00:00,3146.95,3228.7,3138.5,3167.0,2248.91603088
2019-01-17 00:00:00+00:00,3168.0,3211.44,3119.0,3195.36,1941.13374663
2019-01-18 00:00:00+00:00,3203.0,3203.01,3149.48,3188.1,1712.28065543
2019-01-19 00:00:00+00:00,3188.02,3304.87,3173.42,3249.89,683.1162452
2019-01-20 00:00:00+00:00,3248.67,3260.84,3054.9,3116.61,1193.86767511
2019-01-21 00:00:00+00:00,3117.61,3145.77,3080.5,3114.22,1792.35379524
2019-01-22 00:00:00+00:00,3119.72,3179.73,3031.0,3154.05,1813.67323776
2019-01-23 00:00:00+00:00,3147.27,3189.76,3100.54,3120.81,1841.42318751
2019-01-24 00:00:00+00:00,3128.1,3184.4,3105.0,3163.77,1766.34634128
2019-01-25 00:00:00+00:00,3163.16,3168.35,3108.1,3134.66,1713.65564257
2019-01-26 00:00:00+00:00,3134.39,3207.29,3112.0,3122.47,713.5546976
2019-01-27 00:00:00+00:00,3122.63,3132.46,3055.0,3105.98,516.8311823
2019-01-28 00:00:00+00:00,3105.89,3105.89,2959.0,3005.0,1803.70940992
2019-01-29 00:00:00+00:00,3005.0,3009.99,2926.22,2973.7,2345.3918678
2019-01-30 00:00:00+00:00,2977.39,3051.29,2955.16,2999.6,1998.93053413
2019-01-31 00:00:00+00:00,2999.62,3025.0,2963.63,2980.74,2312.755609
2019-02-01 00:00:00+00:00,2983.91,3017.52,2953.0,3002.52,1327.52525302
2019-02-02 00:00:00+00:00,3003.18,3037.96,2979.97,3028.84,622.52438163
2019-02-03 00:00:00+00:00,3029.68,3032.61,2961.7,2987.32,499.33110012
2019-02-04 00:00:00+00:00,2985.55,3007.1,2969.0,2990.31,993.53957004
2019-02-05 00:00:00+00:00,2987.14,3012.44,2975.0,3009.96,1287.130841
2019-02-06 00:00:00+00:00,3009.99,3022.97,2933.33,2967.86,1619.51553187
2019-02-07 00:00:00+00:00,2967.16,2986.9,2955.99,2962.08,1145.69363257
2019-02-08 00:00:00+00:00,2967.25,3282.94,2951.15,3197.4,2527.88638875
2019-02-09 00:00:00+00:00,3199.99,3216.19,3172.06,3201.39,641.98842787
2019-02-10 00:00:00+00:00,3201.4,3230.97,3160.03,3224.5,478.51197243
2019-02-11 00:00:00+00:00,3228.12,3228.12,3168.0,3192.98,1425.70033494
2019-02-12 00:00:00+00:00,3192.98,3195.0,3142.28,3173.57,1520.12033664
2019-02-13 00:00:00+00:00,3173.56,3199.52,3152.22,3181.0,1352.47688262
2019-02-14 00:00:00+00:00,3180.66,3189.99,3141.4,3157.64,1051.41809893
2019-02-15 00:00:00+00:00,3159.95,3211.58,3152.0,3169.7,1090.00860678
2019-02-16 00:00:00+00:00,3167.32,3200.71,3161.46,3182.0,506.12619003
2019-02-17 00:00:00+00:00,3177.96,3258.0,3158.05,3216.62,545.98257641
2019-02-18 00:00:00+00:00,3216.63,3469.0,3206.16,3426.93,2269.40181043
2019-02-19 00:00:00+00:00,3427.56,3523.47,3403.23,3438.21,1837.82389108
2019-02-20 00:00:00+00:00,3431.02,3497.09,3410.21,3480.48,1204.18779617
2019-02-21 00:00:00+00:00,3479.33,3522.25,3410.72,3442.83,1149.31218868
2019-02-22 00:00:00+00:00,3442.83,3492.07,3430.36,3483.18,952.11301235
2019-02-23 00:00:00+00:00,3483.18,3673.0,3452.51,3633.5,1345.38604433
2019-02-24 00:00:00+00:00,3633.51,3694.7,3276.36,3301.3,1980.71375115
2019-02-25 00:00:00+00:00,3302.32,3406.99,3299.48,3366.83,1430.73549551
2019-02-26 00:00:00+00:00,3367.63,3376.73,3315.0,3332.54,1281.02919798
2019-02-27 00:00:00+00:00,3339.12,3363.11,3226.29,3339.99,1696.06968755
2019-02-28 00:00:00+00:00,3339.99,3420.83,3307.39,3336.27,1417.83692422
2019-03-01 00:00:00+00:00,3340.11,3386.04,3336.27,3357.06,959.97370098
2019-03-02 00:00:00+00:00,3356.97,3367.2,3303.48,3359.0,438.96215877
2019-03-03 00:00:00+00:00,3364.78,3369.96,3311.0,3336.5,273.72853943
2019-03-04 00:00:00+00:00,3336.49,3350.79,3239.0,3272.14,1253.05165732
2019-03-05 00:00:00+00:00,3272.14,3426.25,3261.13,3403.82,1380.43032834
2019-03-06 00:00:00+00:00,3403.82,3444.64,3370.25,3407.56,1324.99684175
2019-03-07 00:00:00+00:00,3408.9,3472.15,3385.0,3450.12,1593.4246972
2019-03-08 00:00:00+00:00,3450.13,3487.98,3350.0,3426.17,1746.16994547
2019-03-09 00:00:00+00:00,3426.16,3510.0,3415.53,3485.87,856.36435666
2019-03-10 00:00:00+00:00,3485.87,3488.26,3441.79,3473.73,339.58089042
2019-03-11 00:00:00+00:00,3473.78,3483.91,3398.01,3421.05,811.51968992
2019-03-12 00:00:00+00:00,3427.14,3444.0,3373.38,3426.72,1988.7968746
2019-03-13 00:00:00+00:00,3426.69,3434.74,3387.67,3405.16,1364.32766013
2019-03-14 00:00:00+00:00,3404.98,3450.0,3351.0,3406.7,1149.68522433
2019-03-15 00:00:00+00:00,3410.97,3455.69,3401.02,3445.0,1026.41973101
2019-03-16 00:00:00+00:00,3449.64,3563.48,3445.0,3524.3,1256.80555073
2019-03-17 00:00:00+00:00,3524.26,3527.94,3475.0,3506.43,642.7860911
2019-03-18 00:00:00+00:00,3506.2,3547.02,3469.29,3509.62,854.72634809
2019-03-19 00:00:00+00:00,3509.62,3538.19,3481.4,3524.32,1262.41010073
2019-03-20 00:00:00+00:00,3524.82,3542.67,3498.0,3531.65,1011.19290143
2019-03-21 00:00:00+00:00,3529.7,3566.0,3450.01,3502.43,1009.33374952
2019-03-22 00:00:00+00:00,3501.35,3548.22,3481.02,3525.19,1083.85300341
2019-03-23 00:00:00+00:00,3531.43,3544.67,3504.6,3525.0,492.6124227
2019-03-24 00:00:00+00:00,3525.0,3525.0,3488.63,3518.99,269.56573274
2019-03-25 00:00:00+00:00,3518.67,3523.99,3420.0,3462.28,1411.56549253
2019-03-26 00:00:00+00:00,3463.02,3485.05,3442.21,3478.43,870.85233282
2019-03-27 00:00:00+00:00,3478.43,3593.53,3472.04,3581.7,1842.9151179
2019-03-28 00:00:00+00:00,3575.01,3582.73,3548.0,3573.0,1050.29596394
2019-03-29 00:00:00+00:00,3573.0,3654.48,3569.0,3649.94,1322.30598115
2019-03-30 00:00:00+00:00,3649.95,3682.0,3600.61,3648.8,572.33938248
2019-03-31 00:00:00+00:00,3654.49,3661.17,3634.6,3651.3,414.2562388
2019-04-01 00:00:00+00:00,3651.3,3704.86,3608.03,3693.18,1479.42010179
2019-04-02 00:00:00+00:00,3699.51,4528.06,3691.67,4380.73,5410.19207875
2019-04-03 00:00:00+00:00,4380.58,4767.0,4280.0,4426.0,4759.45740531
2019-04-04 00:00:00+00:00,4435.74,4517.15,4250.73,4372.0,2139.44482381
2019-04-05 00:00:00+00:00,4380.18,4534.03,4353.32,4488.11,1533.57402089
2019-04-06 00:00:00+00:00,4498.91,4670.95,4327.75,4488.97,1410.75616906
2019-04-07 00:00:00+00:00,4505.55,4693.83,4481.91,4638.75,1103.48552057
2019-04-08 00:00:00+00:00,4639.13,4770.0,4567.23,4708.6,2636.53597513
2019-04-09 00:00:00+00:00,4704.75,4705.65,4576.06,4615.35,1612.03246792
2019-04-10 00:00:00+00:00,4615.7,4854.68,4596.0,4724.99,2312.11664772
2019-04-11 00:00:00+00:00,4723.64,4744.18,4416.91,4484.96,2893.28641248
2019-04-12 00:00:00+00:00,4485.4,4533.78,4355.0,4494.9,1405.50888501
2019-04-13 00:00:00+00:00,4502.75,4536.77,4469.01,4501.51,647.06044489
2019-04-14 00:00:00+00:00,4503.35,4585.8,4457.84,4564.43,367.73496151
2019-04-15 00:00:00+00:00,4573.38,4597.37,4384.56,4460.58,1365.28757602
2019-04-16 00:00:00+00:00,4457.51,4637.3,4443.38,4616.04,1494.37175833
2019-04-17 00:00:00+00:00,4616.04,4666.9,4583.06,4630.0,1176.93156827
2019-04-18 00:00:00+00:00,4630.43,4741.69,4624.59,4698.01,1304.92639124
2019-04-19 00:00:00+00:00,4705.22,4771.06,4625.0,4717.06,807.2881454
2019-04-20 00:00:00+00:00,4717.06,4778.59,4681.37,4741.59,353.16013383
2019-04-21 00:00:00+00:00,4743.25,4761.63,4650.0,4725.65,507.12966458
2019-04-22 00:00:00+00:00,4727.65,4840.57,4676.07,4783.83,990.49869228
2019-04-23 00:00:00+00:00,4789.01,5022.39,4772.61,4941.94,1820.56137376
2019-04-24 00:00:00+00:00,4941.94,5019.96,4825.0,4885.84,1519.08822686
2019-04-25 00:00:00+00:00,4887.99,4960.82,4486.5,4619.73,2661.94174636
2019-04-26 00:00:00+00:00,4621.62,4779.93,4524.5,4623.42,2384.45820634
2019-04-27 00:00:00+00:00,4628.95,4691.81,4590.05,4652.02,629.18864148
2019-04-28 00:00:00+00:00,4653.09,4690.0,4585.0,4629.44,611.06682287
2019-04-29 00:00:00+00:00,4629.43,4653.61,4551.0,4601.51,1359.86366555
2019-04-30 00:00:00+00:00,4609.32,4717.62,4583.94,4699.87,1344.21419865
2019-05-01 00:00:00+00:00,4699.87,4766.36,4694.36,4757.96,897.46118201
2019-05-02 00:00:00+00:00,4757.71,4850.0,4737.37,4825.5,1111.2990158
2019-05-03 00:00:00+00:00,4829.07,5189.22,4806.07,5055.0,3052.75695649
2019-05-04 00:00:00+00:00,5055.0,5198.0,4926.45,5143.61,1359.93013744
2019-05-05 00:00:00+00:00,5150.28,5170.0,5026.03,5115.93,623.08695456
2019-05-06 00:00:00+00:00,5114.18,5136.96,4975.0,5082.0,1625.06671896
2019-05-07 00:00:00+00:00,5082.0,5336.27,5080.36,5143.95,2423.55066486
2019-05-08 00:00:00+00:00,5147.28,5349.0,5063.63,5297.89,1620.6361253
2019-05-09 00:00:00+00:00,5311.08,5500.0,5292.56,5471.88,1717.59644985
2019-05-10 00:00:00+00:00,5487.32,5715.0,5439.49,5661.65,2085.88690966
2019-05-11 00:00:00+00:00,5653.97,6587.73,5650.83,6355.45,3890.11023073
2019-05-12 00:00:00+00:00,6355.07,6749.94,6000.0,6200.79,4856.65829443
2019-05-13 00:00:00+00:00,6200.79,7284.82,6114.24,6967.95,5381.09793166
2019-05-14 00:00:00+00:00,6972.36,7438.7,6755.61,7137.92,4827.00393926
2019-05-15 00:00:00+00:00,7127.44,7400.0,6991.0,7326.34,2961.72740877
2019-05-16 00:00:00+00:00,7325.59,7490.0,6847.68,7059.81,3081.42857494
2019-05-17 00:00:00+00:00,7059.81,7102.77,6000.0,6600.0,4113.40809257
2019-05-18 00:00:00+00:00,6600.0,6728.49,6481.17,6551.95,1000.85711712
2019-05-19 00:00:00+00:00,6521.48,7436.28,6521.47,7349.76,1859.38962196
2019-05-20 00:00:00+00:00,7349.54,7349.54,6800.0,7177.33,1970.19235569
2019-05-21 00:00:00+00:00,7165.29,7271.62,7007.77,7135.7,1691.6363157
2019-05-22 00:00:00+00:00,7135.62,7209.0,6671.9,6855.24,1586.56768502
2019-05-23 00:00:00+00:00,6846.56,7133.96,6711.11,7045.2,1612.58772265
2019-05-24 00:00:00+00:00,7045.2,7302.0,6983.42,7159.88,1348.41865068
2019-05-25 00:00:00+00:00,7159.88,7282.56,7099.0,7219.0,370.47918999
2019-05-26 00:00:00+00:00,7219.0,7830.9,7050.3,7794.44,1837.28404212
2019-05-27 00:00:00+00:00,7788.75,7974.0,7706.63,7842.98,2372.6859581
2019-05-28 00:00:00+00:00,7845.9,7887.17,7630.65,7799.66,1421.24794316
2019-05-29 00:00:00+00:00,7815.06,7874.53,7550.0,7776.28,1435.18766024
2019-05-30 00:00:00+00:00,7776.84,8168.97,7200.0,7450.0,2864.87470669
2019-05-31 00:00:00+00:00,7450.0,7700.0,7300.0,7685.73,1641.78799478
2019-06-01 00:00:00+00:00,7685.73,7730.25,7574.27,7666.55,437.26242456
2019-06-02 00:00:00+00:00,7666.55,7900.13,7640.31,7825.0,826.0843013
2019-06-03 00:00:00+00:00,7825.0,7830.21,7150.0,7221.15,1799.55047249
2019-06-04 00:00:00+00:00,7226.45,7226.45,6611.19,6819.0,2867.65472596
2019-06-05 00:00:00+00:00,6810.25,7059.96,6744.19,6935.98,1223.81250825
2019-06-06 00:00:00+00:00,6930.9,7012.68,6610.0,6914.42,1007.87309281
2019-06-07 00:00:00+00:00,6927.55,7182.57,6880.6,7070.02,1257.19293735
2019-06-08 00:00:00+00:00,7071.17,7117.88,6876.0,7022.8,349.91940014
2019-06-09 00:00:00+00:00,7022.8,7037.79,6670.78,6756.07,537.77208724
2019-06-10 00:00:00+00:00,6761.13,7150.0,6668.0,7091.33,1122.99478262
2019-06-11 00:00:00+00:00,7091.33,7120.0,6816.8,6992.7,1041.35143575
2019-06-12 00:00:00+00:00,6992.7,7321.0,6905.0,7234.82,1434.34258928
2019-06-13 00:00:00+00:00,7232.71,7400.0,7129.42,7301.41,1128.2924782
2019-06-14 00:00:00+00:00,7300.72,7797.99,7265.9,7773.09,1197.17992728
2019-06-15 00:00:00+00:00,7772.6,7937.19,7692.79,7891.43,747.93543457
2019-06-16 00:00:00+00:00,7891.43,8379.98,7831.69,8004.47,2404.81805672
2019-06-17 00:00:00+00:00,8008.32,8447.0,8008.32,8323.92,1792.95390619
2019-06-18 00:00:00+00:00,8324.09,8338.17,7980.01,8105.2,1624.33206014
2019-06-19 00:00:00+00:00,8121.01,8295.0,8067.35,8269.89,927.34091381
2019-06-20 00:00:00+00:00,8267.65,8518.61,8160.0,8433.95,1676.98019604
2019-06-21 00:00:00+00:00,8452.11,9000.0,8434.26,8999.99,1873.87207171
2019-06-22 00:00:00+00:00,8999.99,9870.0,8867.43,9378.39,3715.41355188
2019-06-23 00:00:00+00:00,9397.65,9897.0,9209.04,9525.19,1869.84200916
2019-06-24 00:00:00+00:00,9531.43,9749.1,9254.12,9675.27,1953.36623377
2019-06-25 00:00:00+00:00,9692.73,10370.0,9651.66,10357.18,3600.05417076
2019-06-26 00:00:00+00:00,10328.84,12195.0,9850.0,11376.18,7879.8176372
2019-06-27 00:00:00+00:00,11342.31,11715.61,9001.01,9790.0,7147.00743914
2019-06-28 00:00:00+00:00,9789.99,10920.0,9432.09,10870.27,3231.00400518
2019-06-29 00:00:00+00:00,10863.49,10864.1,9950.07,10432.8,1781.68027933
2019-06-30 00:00:00+00:00,10449.24,10698.0,9320.0,9462.07,1702.94331625
2019-07-01 00:00:00+00:00,9461.83,9843.94,8806.17,9308.08,2974.52768574
2019-07-02 00:00:00+00:00,9350.04,9685.95,8504.18,9585.84,3793.33890993
2019-07-03 00:00:00+00:00,9599.59,10651.48,9590.69,10604.46,3401.97478104
2019-07-04 00:00:00+00:00,10622.99,10679.21,9794.36,9896.55,2222.72578508
2019-07-05 00:00:00+00:00,9890.52,10233.53,9561.01,9798.88,2104.77121257
2019-07-06 00:00:00+00:00,9816.28,10444.46,9785.23,10024.36,1160.0544637
2019-07-07 00:00:00+00:00,10010.0,10365.0,9867.61,10206.65,1082.22336185
2019-07-08 00:00:00+00:00,10226.36,11061.38,10100.5,10974.07,2103.13487306
2019-07-09 00:00:00+00:00,10974.07,11465.56,10830.0,11227.67,2934.04830356
2019-07-10 00:00:00+00:00,11232.41,11747.49,10226.41,10779.98,4650.205775
2019-07-11 00:00:00+00:00,10764.17,10764.18,9710.67,10089.99,3202.5415789
2019-07-12 00:00:00+00:00,10090.01,10595.0,9824.22,10492.41,1247.45867958
2019-07-13 00:00:00+00:00,10492.57,10519.97,9623.0,10121.29,1342.55899049
2019-07-14 00:00:00+00:00,10119.2,10180.0,8969.99,9044.46,1731.00496854
2019-07-15 00:00:00+00:00,9062.76,9854.87,8764.0,9635.14,2343.66821002
2019-07-16 00:00:00+00:00,9658.34,9817.69,8355.0,8399.53,3367.47470564
2019-07-17 00:00:00+00:00,8421.05,8913.61,8090.0,8648.16,2880.2883126
2019-07-18 00:00:00+00:00,8658.17,9599.1,8275.0,9469.19,2583.36668914
2019-07-19 00:00:00+00:00,9469.2,9589.0,8996.77,9405.59,1928.07040351
2019-07-20 00:00:00+00:00,9405.57,9929.7,9230.0,9590.37,1237.89788429
2019-07-21 00:00:00+00:00,9610.89,9666.75,9202.17,9449.01,861.13482861
2019-07-22 00:00:00+00:00,9459.04,9532.66,8989.19,9203.18,1435.23574607
2019-07-23 00:00:00+00:00,9228.9,9228.9,8800.0,8800.02,1373.22506712
2019-07-24 00:00:00+00:00,8852.69,8924.6,8540.0,8766.97,1770.99264351
2019-07-25 00:00:00+00:00,8779.92,9149.9,8740.04,8880.57,1192.07107953
2019-07-26 00:00:00+00:00,8882.42,8909.99,8652.68,8853.45,1029.87874607
2019-07-27 00:00:00+00:00,8837.15,9183.0,8355.0,8529.85,1557.62803242
2019-07-28 00:00:00+00:00,8529.83,8675.37,8200.0,8563.17,649.47252795
2019-07-29 00:00:00+00:00,8579.21,8740.7,8400.1,8529.57,981.30332694
2019-07-30 00:00:00+00:00,8529.8,8770.6,8403.69,8591.3,915.80074857
2019-07-31 00:00:00+00:00,8604.43,9120.0,8590.5,9113.98,1354.6061531
2019-08-01 00:00:00+00:00,9113.96,9470.41,8952.45,9390.14,1215.76177488
2019-08-02 00:00:00+00:00,9400.0,9612.85,9310.29,9486.44,1275.87927464
2019-08-03 00:00:00+00:00,9486.15,9830.52,9457.59,9740.0,679.11780469
2019-08-04 00:00:00+00:00,9731.93,9969.88,9501.21,9886.47,873.4752048
2019-08-05 00:00:00+00:00,9886.42,10662.01,9886.42,10475.0,2143.22612486
2019-08-06 00:00:00+00:00,10515.28,11000.0,10009.66,10232.75,2850.48384057
2019-08-07 00:00:00+00:00,10220.91,10843.35,10150.02,10698.34,1939.84782876
2019-08-08 00:00:00+00:00,10701.12,10778.93,10243.25,10714.91,1187.62439203
2019-08-09 00:00:00+00:00,10712.69,10757.77,10372.76,10580.4,1285.97609947
2019-08-10 00:00:00+00:00,10596.28,10680.62,10030.0,10089.74,1189.30697889
2019-08-11 00:00:00+00:00,10071.67,10341.0,9902.55,10317.33,752.22256733
2019-08-12 00:00:00+00:00,10280.13,10304.16,10030.05,10157.36,786.89658606
2019-08-13 00:00:00+00:00,10157.36,10211.93,9600.0,9713.82,1369.60654923
2019-08-14 00:00:00+00:00,9720.08,9720.08,8868.7,8985.93,2285.19919125
2019-08-15 00:00:00+00:00,8985.1,9414.32,8500.0,9281.09,3195.62873964
2019-08-16 00:00:00+00:00,9281.09,9504.0,8763.37,9348.44,1771.88586854
2019-08-17 00:00:00+00:00,9330.65,9455.25,9004.0,9215.49,563.19432752
2019-08-18 00:00:00+00:00,9220.82,9490.0,9095.0,9320.98,473.77763155
2019-08-19 00:00:00+00:00,9308.63,9866.0,9254.05,9854.03,1145.76862899
2019-08-20 00:00:00+00:00,9854.03,9890.0,9534.16,9695.0,913.37116351
2019-08-21 00:00:00+00:00,9695.0,9730.84,8872.25,9148.86,2324.24854883
2019-08-22 00:00:00+00:00,9150.75,9239.45,8800.0,9134.42,1504.78917724
2019-08-23 00:00:00+00:00,9123.65,9446.0,9050.0,9349.31,1171.0047618
2019-08-24 00:00:00+00:00,9355.18,9365.68,8877.61,9118.0,686.23347788
2019-08-25 00:00:00+00:00,9127.97,9300.0,8900.0,9102.55,630.92399089
2019-08-26 00:00:00+00:00,9102.55,9575.28,9102.55,9339.17,1275.22547369
2019-08-27 00:00:00+00:00,9346.1,9358.64,9038.11,9179.51,1064.94782705
2019-08-28 00:00:00+00:00,9186.74,9322.42,8558.74,8786.58,1876.31759448
2019-08-29 00:00:00+00:00,8786.58,8786.58,8421.0,8575.1,1453.56171931
2019-08-30 00:00:00+00:00,8600.4,8847.59,8459.42,8738.96,1259.23597928
2019-08-31 00:00:00+00:00,8729.85,8835.18,8602.12,8765.54,566.77463011
2019-09-01 00:00:00+00:00,8755.71,8958.48,8685.0,8893.97,558.26770367
